time,velocity,altitude,velocity_y,velocity_x,acceleration,downrange_distance,angle,q,propellant,mass_flow_rate,thrust,mass,apoapsis,periapsis,propellant_est,mass_flow_rate_est,rho_est,kinetic_energy_est,potential_energy_est,delta_time,delta_v,cum_delta_v,dynamic_pressure_est,thrust_to_weight_est,mach_est,drag_est,apoapsis_est,periapsis_est
540,871.3217391304348,764.8024276191425,283.1774748781216,310.6175305939708,19.3,62.94847278877725,64.5408417072928,815.0726295890952,350254.0841707293,3.360561138195203,5600000.0,380254.0841707293,765502.4276191425,0.0,334492.6503830464,3.209335886976419,1.1195917252316068,144344749436.5006,2851962565.511962,1.0,0.9565217391303804,871.3217391304348,424997.8995023131,1.5017355579835125,2.5605270185148985,2124989.4975115657,764.8024276187643,-6332099.771784005
541,872.2782608695653,768.2016913739926,283.37447020197,311.9023778728485,19.3,63.37967366431201,64.47517659934334,803.1653566809271,350247.51765993435,3.316784399562232,5600000.0,380247.51765993435,768901.6913739927,0.0,334486.3793652373,3.1675291015819314,1.1191440750338946,144659343535.5646,2864589014.95809,1.0,0.9565217391304941,872.2782608695653,425761.2205134935,1.5017614915196822,2.563337920213833,2128806.1025674674,768.2016913741827,-6332013.752338597
542,873.2347826086957,771.6009551288429,283.5714655258183,313.1872251517262,19.3,63.81087453984678,64.40951149139389,791.2580837727589,350240.9511491394,3.273007660929261,5600000.0,380240.9511491394,772300.9551288428,0.0,334480.1083474281,3.125722316187444,1.1186966038216957,144974274578.3715,2877215026.6098213,1.0,0.9565217391303804,873.2347826086957,426524.8867124954,1.501787425951562,2.5661488219127673,2132624.433562477,771.6009551286697,-6331927.636065266
543,874.1913043478262,775.0002188836933,283.7684608496667,314.472072430604,19.3,64.24207541538158,64.34384638344443,779.3508108645901,350234.38463834446,3.2292309222962867,5600000.0,380234.38463834446,775700.2188836933,0.0,334473.8373296189,3.0839155307929538,1.1182493115234458,145289542546.89767,2889840600.467159,1.0,0.9565217391304941,874.1913043478262,427288.8972920113,1.5018133612791984,2.568959723611702,2136444.4864600566,775.0002188840881,-6331841.422956008
544,875.1478260869566,778.3994826385435,283.96545617351507,315.7569197094817,19.3,64.67327629091633,64.27818127549497,767.443537956422,350227.8181275495,3.1854541836633157,5600000.0,380227.8181275495,779099.4826385435,0.0,334467.56631180976,3.0421087453984663,1.1178021980676087,145605147423.11923,2902465736.530101,1.0,0.9565217391303804,875.1478260869566,428053.25144548714,1.5018392975026378,2.5717706253106365,2140266.2572274357,778.3994826385751,-6331755.113002805
545,876.104347826087,781.7987463933937,284.16245149736346,317.04176698835937,19.3,65.1044771664511,64.21251616754552,755.5362650482539,350221.25161675457,3.1416774450303446,5600000.0,380221.25161675457,782498.7463933937,0.0,334461.2952940006,3.000301960003979,1.1173552633826775,145921089189.01245,2915090434.7986465,1.0,0.9565217391303804,876.104347826087,428817.9483671226,1.5018652346219266,2.574581527009571,2144089.7418356133,781.7987463930622,-6331668.70619763
546,877.0608695652174,785.1980101482441,284.35944682121186,318.3266142672372,19.3,65.53567804198589,64.14685105959606,743.628992140085,350214.6851059596,3.097900706397371,5600000.0,380214.6851059596,785898.0101482441,0.0,334455.0242761914,2.958495174609489,1.1169085073971736,146237367826.55365,2927714695.2727976,1.0,0.9565217391304941,877.0608695652174,429582.98725187074,1.5018911726371114,2.5773924287085057,2147914.936259354,785.1980101484805,-6331582.20253245
547,878.0173913043479,788.5972739030943,284.5564421450602,319.61146154611487,19.3,65.96687891752066,64.0811859516466,731.7217192319168,350208.1185951647,3.0541239677644,5600000.0,380208.1185951647,789297.2739030943,0.0,334448.75325838226,2.9166883892150017,1.116461930039647,146553983317.71896,2940338517.9525537,1.0,0.9565217391304941,878.0173913043479,430348.3672954363,1.5019171115482381,2.5802033304074405,2151741.836477182,788.5972739029676,-6331495.601999219
548,878.9739130434783,791.9965376579445,284.7534374689086,320.89630882499256,19.3,66.39807979305542,64.01552084369715,719.8144463237487,350201.5520843697,3.010347229131429,5600000.0,380201.5520843697,792696.5376579445,0.0,334442.48224057304,2.8748816038205143,1.1160155312386761,146870935644.48462,2952961902.8379135,1.0,0.9565217391303804,878.9739130434783,431114.08769427624,1.5019430513553538,2.583014232106375,2155570.438471381,791.9965376583859,-6331408.904589887
549,879.828474778629,795.7083673266341,284.8885882001791,322.27475873047456,19.298328524524923,66.91285444234404,63.94985573574769,705.0155208436972,350196.65704904986,2.949855735747687,5506397.373395682,380196.65704904986,796408.3673266341,0.0,334437.8074818426,2.8171122276390412,1.1155282894487362,147154763484.38324,2966763275.8339977,1.0,0.8545617351506962,879.828474778629,431764.1897960965,1.476857455910313,2.5855255070046987,2158820.9489804828,795.7083673262969,-6331331.358278832
550,880.6514774649289,799.5169435877028,285.00459655755645,323.6821808775247,19.296139687593275,67.45349716446127,63.884190627798226,689.321560043776,350192.27937518654,2.884190627798226,5383822.505223355,380192.27937518654,800216.9435877029,0.0,334433.62680330314,2.7544020495473056,1.1150285691100101,147428495553.29526,2980929059.6056314,1.0,0.8230026862999011,880.6514774649289,432378.5446484822,1.4439985749826374,2.587944040274263,2161892.723242411,799.5169435879216,-6331256.5996986525
551,881.4744801512288,803.3255198487714,285.12060491493384,325.08960302457467,19.293950850661627,67.99413988657847,63.81852551984877,673.6275992438559,350187.9017013232,2.8185255198487695,5261247.637051037,380187.9017013232,804025.5198487714,0.0,334429.44612476364,2.691691871455575,1.114529072629719,147702478793.45663,2995094516.3705044,1.0,0.8230026862999011,881.4744801512288,432993.01734253217,1.4111389373477485,2.5903625735438265,2164965.086712661,803.3255198486149,-6331181.769342027
552,882.2974828375286,807.1340961098398,285.2366132723112,326.4970251716247,19.29176201372998,68.53478260869565,63.75286041189931,657.9336384439358,350183.52402745996,2.752860411899313,5138672.768878718,380183.52402745996,807834.0961098399,0.0,334425.26544622425,2.6289816933638437,1.1140297999075817,147976713195.97202,3009259646.1286173,1.0,0.8230026862997875,882.2974828375286,433607.60731120856,1.3782785429795046,2.59278110681339,2168038.0365560427,807.1340961102396,-6331106.867203746
553,883.1204855238285,810.9426723709086,285.3526216296886,327.90444731867484,19.289573176798328,69.07542533081289,63.68719530394985,642.2396776440147,350179.14635359665,2.687195303949852,5016097.900706391,380179.14635359665,811642.6723709085,0.0,334421.0847676848,2.5662715152721085,1.1135307508433614,148251198751.94592,3023424448.879971,1.0,0.8230026862999011,883.1204855238285,434222.3139881092,1.3454173918517627,2.5951996400829542,2171111.569940546,810.942672370933,-6331031.893278593
554,883.9434882101284,814.751248631977,285.468629987066,329.31186946572484,19.28738433986668,69.61606805293007,63.62153019600039,626.5457168440945,350174.7686797334,2.6215301960003954,4893523.032534072,380174.7686797334,815451.248631977,0.0,334416.90408914536,2.5035613371803773,1.1130319253368668,148525935452.48297,3037588924.6245637,1.0,0.8230026862999011,883.9434882101284,434837.136807467,1.312555483938385,2.597618173352518,2174185.6840373348,814.7512486316264,-6330956.847561346
555,884.7664908964283,818.5598248930455,285.58463834444336,330.71929161277484,19.285195502935032,70.15671077504727,63.555865088050936,610.8517560441744,350170.3910058701,2.555865088050939,4770948.164361753,380170.3910058701,819259.8248930456,0.0,334412.7234106059,2.4408511590886466,1.1125333232879513,148800923288.68765,3051753073.3623962,1.0,0.8230026862999011,884.7664908964283,435452.0752041498,1.2796928192132262,2.600036706622082,2177260.376020749,818.5598248932511,-6330881.730046782
556,885.5894935827281,822.3684011541139,285.70064670182074,332.1267137598249,19.283006666003384,70.69735349716446,63.49019998010148,595.1577952442543,350166.01333200675,2.4901999801014822,4648373.296189434,380166.01333200675,823068.401154114,0.0,334408.5427320664,2.3781409809969154,1.1120349445965136,149076162251.66452,3065916895.093468,1.0,0.8230026862997875,885.5894935827281,436067.1286136602,1.246829397650142,2.6024552398916456,2180335.643068301,822.3684011539444,-6330806.540729665
557,886.412496269028,826.1769774151827,285.8166550591981,333.534135906875,19.280817829071733,71.23799621928168,63.42453487215202,579.4638344443331,350161.6356581435,2.4245348721520217,4525798.428017107,380161.6356581435,826876.9774151827,0.0,334404.36205352703,2.3154308029051807,1.1115367891624963,149351652332.51828,3080080389.8177814,1.0,0.8230026862999011,886.412496269028,436682.29647213407,1.2139652192229842,2.6048737731612093,2183411.4823606703,826.1769774155691,-6330731.279604763
558,887.2354989553279,829.9855536762511,285.9326634165755,334.941558053925,19.278628992140085,71.77863894139888,63.358869764202566,563.769873644413,350157.2579842802,2.358869764202565,4403223.559844788,380157.2579842802,830685.5536762512,0.0,334400.18137498753,2.2527206248134495,1.1110388568858875,149627393522.3534,3094243557.535333,1.0,0.8230026862999011,887.2354989553279,437297.5782163407,1.1811002839056108,2.6072923064307734,2186487.8910817034,829.9855536762625,-6330655.946666833
559,888.0585016416277,833.7941299373197,286.04867177395283,336.348980200975,19.276440155208437,72.31928166351608,63.29320465625311,548.0759128444929,350152.88031041686,2.2932046562531085,4280648.691672469,380152.88031041686,834494.1299373197,0.0,334396.0006964481,2.1900104467217187,1.11054114766672,149903385812.27435,3108406398.2461247,1.0,0.8230026862997875,888.0585016416277,437912.97328368184,1.148234591671871,2.609710839700337,2189564.866418409,833.7941299369559,-6330580.541910629
560,888.8815043279276,837.6027061983884,286.1646801313302,337.7564023480251,19.27425131827679,72.8599243856333,63.227539548303646,532.3819520445718,350148.5026365536,2.2275395483036475,4158073.8235001424,380148.5026365536,838302.7061983885,0.0,334391.8200179087,2.127300268629983,1.1100436614050713,150179629193.3859,3122568911.950158,1.0,0.8230026862999011,888.8815043279276,438528.4811121921,1.1153681424956141,2.6121293729699007,2192642.4055609605,837.6027061985806,-6330505.065330901
561,889.7045070142275,841.4112824594569,286.2806884887076,339.1638244950752,19.27206248134514,73.40056710775049,63.16187444035419,516.6879912446516,350144.1249626903,2.161874440354191,4035498.9553278233,380144.1249626903,842111.2824594569,0.0,334387.6393393692,2.0645900905382524,1.1095463980010638,150456123656.79248,3136731098.647429,1.0,0.8230026862999011,889.7045070142275,439144.10114053736,1.0825009363506934,2.6145479062394648,2195720.505702687,841.4112824592739,-6330429.516922393
562,890.5275097005274,845.2198587205254,286.396696846085,340.5712466421252,19.26987364441349,73.94120982986769,63.09620933240473,500.9940304447315,350139.74728882697,2.0962093324047344,3912924.087155504,380139.74728882697,845919.8587205254,0.0,334383.45866082975,2.001879912446521,1.1090493573548645,150732869193.5987,3150892958.33794,1.0,0.8230026862999011,890.5275097005274,439759.83280801465,1.0496329732109555,2.6169664395090284,2198799.1640400733,845.2198587208986,-6330353.896679844
563,891.3505123868272,849.0284349815938,286.51270520346236,341.97866878917523,19.267684807481842,74.48185255198487,63.03054422445528,485.3000696448114,350135.3696149637,2.030544224455278,3790349.2189831855,380135.3696149637,849728.4349815939,0.0,334379.2779822903,1.9391697343547902,1.108552539366685,151009865794.9091,3165054491.021692,1.0,0.8230026862997875,891.3505123868272,440375.67555455153,1.016764253050247,2.619384972778592,2201878.377772758,849.028434981592,-6330278.204597987
564,892.1735150731271,852.8370112426626,286.62871356083974,343.3860909362253,19.265495970550194,75.02249527410211,62.96487911650582,469.6061088448903,350130.9919411004,1.964879116505817,3667774.3508108584,380130.9919411004,853537.0112426626,0.0,334375.09730375087,1.8764595562630553,1.108055943936782,151287113451.82825,3179215696.6986833,1.0,0.8230026862999011,892.1735150731271,440991.62882070616,0.9838947758424121,2.621803506048156,2204958.144103531,852.8370112422854,-6330202.440671553
565,892.996517759427,856.645587503731,286.7447219182171,344.79351308327534,19.263307133618547,75.5631379962193,62.89921400855636,453.91214804497014,350126.6142672371,1.8992140085563605,3545199.4826385397,380126.6142672371,857345.5875037311,0.0,334370.9166252114,1.813749378171324,1.1075595709654564,151564612155.46075,3193376575.3689137,1.0,0.8230026862999011,892.996517759427,441607.6920476659,0.9510245415612998,2.62422203931772,2208038.460238329,856.6455875039101,-6330126.604895267
566,893.8195204457268,860.4541637647995,286.8607302755945,346.20093523032534,19.261118296686895,76.1037807183365,62.83354890060691,438.21818724505005,350122.2365933738,1.833548900606904,3422624.6144662206,380122.2365933738,861154.1637647996,0.0,334366.735946672,1.7510392000795931,1.107063420353054,151842361896.9111,3207537127.032385,1.0,0.8230026862997875,893.8195204457268,442223.8646772471,0.9181535501807511,2.6266405725872835,2211119.3233862356,860.4541637646034,-6330050.697263845
567,894.6425231320267,864.262740025868,286.9767386329719,347.6083573773754,19.258929459755247,76.64442344045368,62.76788379265745,422.5242264451299,350117.8589195105,1.7678837926574473,3300049.746293902,380117.8589195105,864962.740025868,0.0,334362.55526813254,1.6883290219878622,1.1065674919999657,152120362667.28394,3221697351.689095,1.0,0.8230026862999011,894.6425231320267,442840.14615189546,0.8852818016746087,2.6290591058568475,2214200.7307594777,864.2627400262281,-6329974.717772004
568,895.4655258183266,868.0713162869367,287.0927469903492,349.0157795244255,19.2567406228236,77.1850661625709,62.70221868470799,406.8302656452088,350113.4812456472,1.7022186847079865,3177474.878121575,380113.4812456472,868771.3162869368,0.0,334358.37458959303,1.625618843896127,1.1060717858066258,152398614457.68378,3235857249.339046,1.0,0.8230026862999011,895.4655258183266,443456.5359146836,0.8524092960167114,2.631477639126411,2217282.679573418,868.0713162869215,-6329898.666414454
569,896.2885285046265,871.8798925480053,287.2087553477266,350.4232016714755,19.25455178589195,77.7257088846881,62.63655357675853,391.13630484528863,350109.1035717839,1.63655357675853,3054900.0099492557,380109.1035717839,872579.8925480052,0.0,334354.19391105365,1.562908665804396,1.1055763016735147,152677117259.21524,3250016819.982237,1.0,0.8230026862999011,896.2885285046265,444073.0334093128,0.8195360331809035,2.6338961723959753,2220365.167046564,871.8798925476149,-6329822.543185896
570,897.1115311909263,875.6884688090737,287.324763705104,351.8306238185255,19.252362948960304,78.2663516068053,62.57088846880907,375.44234404536854,350104.7258979206,1.5708884688090734,2932325.141776937,380104.7258979206,876388.4688090738,0.0,334350.01323251415,1.500198487712665,1.1050810395011563,152955871062.98282,3264176063.618666,1.0,0.8230026862997875,897.1115311909263,444689.63808011037,0.7866620131410216,2.636314705665539,2223448.190400552,875.6884688092396,-6329746.348081034
571,897.9345338772262,879.4970450701425,287.44077206248136,353.2380459655756,19.250174112028652,78.80699432892253,62.50522336085961,359.74838324544737,350100.3482240573,1.5052233608596126,2809750.27360461,380100.3482240573,880197.0450701425,0.0,334345.8325539747,1.4374883096209299,1.1045859991901192,153234875860.09113,3278334980.2483373,1.0,0.8230026862999011,897.9345338772262,445306.3493720308,0.7537872358709008,2.6387332389351026,2226531.746860154,879.4970450699329,-6329670.081094558
